pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,-0.22999999999999998,1.17,0.8250000000000001,19.736976445377355,True
0.3,0.2,-0.22999999999999998,1.17,0.8500000000000001,18.13134155117373,False
0.3,0.2,-0.22999999999999998,1.17,0.8750000000000001,17.06785054965468,True
0.3,0.2,-0.22999999999999998,1.17,0.9000000000000001,16.739663053237216,True
0.3,0.2,-0.22999999999999998,1.17,0.9250000000000002,17.120406057649735,True
0.3,0.2,-0.22999999999999998,1.17,0.9500000000000002,17.925826422598718,True
0.3,0.2,-0.22999999999999998,1.17,0.9750000000000002,19.003769296788914,True
0.3,0.2,-0.22999999999999998,1.18,0.775,23.3324222614041,True
0.3,0.2,-0.22999999999999998,1.18,0.8,20.96293918482268,True
0.3,0.2,-0.22999999999999998,1.18,0.8250000000000001,19.017681499708686,True
0.3,0.2,-0.22999999999999998,1.18,0.8500000000000001,17.542574822293517,True
0.3,0.2,-0.22999999999999998,1.18,0.8750000000000001,16.61776013147655,True
0.3,0.2,-0.22999999999999998,1.18,0.9000000000000001,16.43016612688229,True
0.3,0.2,-0.22999999999999998,1.18,0.9250000000000002,16.94949574695011,True
0.3,0.2,-0.22999999999999998,1.18,0.9500000000000002,17.889013109382837,True
0.3,0.2,-0.22999999999999998,1.18,0.9750000000000002,19.095958899438735,True
0.3,0.2,-0.22999999999999998,1.19,0.775,22.43482572705412,True
0.3,0.2,-0.22999999999999998,1.19,0.8,20.1692290276247,True
0.3,0.2,-0.22999999999999998,1.19,0.8250000000000001,18.349381236621674,True
0.3,0.2,-0.22999999999999998,1.19,0.8500000000000001,17.014200233630003,True
0.3,0.2,-0.22999999999999998,1.19,0.8750000000000001,16.235852088838634,True
0.3,0.2,-0.22999999999999998,1.19,0.9000000000000001,16.19523413653551,True
0.3,0.2,-0.22999999999999998,1.19,0.9250000000000002,16.858232652695868,True
0.3,0.2,-0.22999999999999998,1.19,0.9500000000000002,17.936479138217244,True
0.3,0.2,-0.22999999999999998,1.19,0.9750000000000002,19.278162249109783,True
0.3,0.2,-0.22999999999999998,1.2,0.775,21.571874929017063,True
0.3,0.2,-0.22999999999999998,1.2,0.8,19.42135772056916,True
0.3,0.2,-0.22999999999999998,1.2,0.8250000000000001,17.737887843643314,True
0.3,0.2,-0.22999999999999998,1.2,0.8500000000000001,16.55221800241047,True
0.3,0.2,-0.22999999999999998,1.2,0.8750000000000001,15.928231489461421,True
0.3,0.2,-0.22999999999999998,1.2,0.9000000000000001,16.040919396815813,True
0.3,0.2,-0.22999999999999998,1.2,0.9250000000000002,16.853024602950473,True
0.3,0.2,-0.22999999999999998,1.2,0.9500000000000002,18.075959077143356,True
0.3,0.2,-0.22999999999999998,1.2,0.9750000000000002,19.56000670030122,True
0.3,0.2,-0.22999999999999998,1.21,0.775,20.748582347907178,True
0.3,0.2,-0.22999999999999998,1.21,0.8,18.72522154858092,True
0.3,0.2,-0.22999999999999998,1.21,0.8250000000000001,17.189590893542103,True
0.3,0.2,-0.22999999999999998,1.21,0.8500000000000001,16.163206635250937,True
0.3,0.2,-0.22999999999999998,1.21,0.8750000000000001,15.70149812644039,True
0.3,0.2,-0.22999999999999998,1.21,0.9000000000000001,15.974048068985567,True
0.3,0.2,-0.22999999999999998,1.21,0.9250000000000002,16.941696633280223,True
0.3,0.2,-0.22999999999999998,1.21,0.9500000000000002,18.316953658621802,True
0.3,0.2,-0.22999999999999998,1.21,0.9750000000000002,19.951426333206996,True
0.3,0.2,-0.21999999999999997,1.15,0.775,24.94183921337667,True
0.3,0.2,-0.21999999999999997,1.15,0.8,22.43829504731183,True
0.3,0.2,-0.21999999999999997,1.15,0.8250000000000001,20.32552294820062,True
0.3,0.2,-0.21999999999999997,1.15,0.8500000000000001,18.657133466465282,True
0.3,0.2,-0.21999999999999997,1.15,0.8750000000000001,17.524662371598605,True
0.3,0.2,-0.21999999999999997,1.15,0.9000000000000001,17.124985908839733,True
0.3,0.2,-0.21999999999999997,1.15,0.9250000000000002,17.43460991741274,True
0.3,0.2,-0.21999999999999997,1.15,0.9500000000000002,18.171294103420585,True
0.3,0.2,-0.21999999999999997,1.15,0.9750000000000002,19.18431543144768,True
0.3,0.2,-0.21999999999999997,1.16,0.775,24.00151286805632,True
0.3,0.2,-0.21999999999999997,1.16,0.8,21.586800045600377,True
0.3,0.2,-0.21999999999999997,1.16,0.8250000000000001,19.58386661564987,True
0.3,0.2,-0.21999999999999997,1.16,0.8500000000000001,18.041296468704513,True
0.3,0.2,-0.21999999999999997,1.16,0.8750000000000001,17.043521598528166,True
0.3,0.2,-0.21999999999999997,1.16,0.9000000000000001,16.781422131297383,True
0.3,0.2,-0.21999999999999997,1.16,0.9250000000000002,17.22756637126236,True
0.3,0.2,-0.21999999999999997,1.16,0.9500000000000002,18.097190655913316,True
0.3,0.2,-0.21999999999999997,1.16,0.9750000000000002,19.23841718775621,True
0.3,0.2,-0.21999999999999997,1.17,0.775,23.08972645240055,True
0.3,0.2,-0.21999999999999997,1.17,0.8,20.773718785045723,True
0.3,0.2,-0.21999999999999997,1.17,0.8250000000000001,18.890783759576255,True
0.3,0.2,-0.21999999999999997,1.17,0.8500000000000001,17.48329237882104,True
0.3,0.2,-0.21999999999999997,1.17,0.8750000000000001,16.628118839105788,True
0.3,0.2,-0.21999999999999997,1.17,0.9000000000000001,16.51017850943154,True
0.3,0.2,-0.21999999999999997,1.17,0.9250000000000002,17.098203123259715,True
0.3,0.2,-0.21999999999999997,1.17,0.9500000000000002,18.10537949955741,True
0.3,0.2,-0.21999999999999997,1.17,0.9750000000000002,19.379845854886202,True
0.3,0.2,-0.21999999999999997,1.18,0.775,22.210653069071316,True
0.3,0.2,-0.21999999999999997,1.18,0.8,20.00408742358362,True
0.3,0.2,-0.21999999999999997,1.18,0.8250000000000001,18.251864422991616,True
0.3,0.2,-0.21999999999999997,1.18,0.8500000000000001,16.989006217949765,True
0.3,0.2,-0.21999999999999997,1.18,0.8750000000000001,16.28444966910267,True
0.3,0.2,-0.21999999999999997,1.18,0.9000000000000001,16.3172467532058,True
0.3,0.2,-0.21999999999999997,1.18,0.9250000000000002,17.052668287921257,True
0.3,0.2,-0.21999999999999997,1.18,0.9500000000000002,18.202846993424284,True
0.3,0.2,-0.21999999999999997,1.18,0.9750000000000002,19.617104175616365,True
0.3,0.2,-0.21999999999999997,1.19,0.775,21.369040357514862,True
0.3,0.2,-0.21999999999999997,1.19,0.8,19.28353511866192,True
0.3,0.2,-0.21999999999999997,1.19,0.8250000000000001,17.673272615462633,True
0.3,0.2,-0.21999999999999997,1.19,0.8500000000000001,16.56484630599513,True
0.3,0.2,-0.21999999999999997,1.19,0.8750000000000001,16.019011923127977,True
0.3,0.2,-0.21999999999999997,1.19,0.9000000000000001,16.209236905453047,True
0.3,0.2,-0.21999999999999997,1.19,0.9250000000000002,17.098168938313968,True
0.3,0.2,-0.21999999999999997,1.19,0.9500000000000002,18.398069663709474,True
0.3,0.2,-0.21999999999999997,1.19,0.9750000000000002,19.95944836951377,True
0.3,0.2,-0.21999999999999997,1.2,0.775,20.570280102529274,True
0.3,0.2,-0.21999999999999997,1.2,0.8,18.618334333462975,True
0.3,0.2,-0.21999999999999997,1.2,0.8250000000000001,17.161790498735392,True
0.3,0.2,-0.21999999999999997,1.2,0.8500000000000001,16.217812035361284,True
0.3,0.2,-0.21999999999999997,1.2,0.8750000000000001,15.83892864627327,True
0.3,0.2,-0.21999999999999997,1.2,0.9000000000000001,16.193682814052742,True
0.3,0.2,-0.21999999999999997,1.2,0.9250000000000002,17.243241178031393,True
0.3,0.2,-0.21999999999999997,1.2,0.9500000000000002,18.70030649945476,True
0.3,0.2,-0.21999999999999997,1.2,0.9750000000000002,20.414379981492413,True
0.3,0.2,-0.21999999999999997,1.21,0.775,19.820495418230593,True
0.3,0.2,-0.21999999999999997,1.21,0.8,18.01551215063616,True
0.3,0.2,-0.21999999999999997,1.21,0.8250000000000001,16.724891277073677,True
0.3,0.2,-0.21999999999999997,1.21,0.8500000000000001,15.955581207373722,True
0.3,0.2,-0.21999999999999997,1.21,0.8750000000000001,15.752178786683137,True
0.3,0.2,-0.21999999999999997,1.21,0.9000000000000001,16.279307479109498,True
0.3,0.2,-0.21999999999999997,1.21,0.9250000000000002,17.497231470082305,True
0.3,0.2,-0.21999999999999997,1.21,0.9500000000000002,19.117336701984513,True
0.3,0.2,-0.21999999999999997,1.21,0.9750000000000002,20.984131989490063,True
0.3,0.2,-0.20999999999999996,1.15,0.775,23.761389771517102,True
0.3,0.2,-0.20999999999999996,1.15,0.8,21.39676231308028,True
0.3,0.2,-0.20999999999999996,1.15,0.8250000000000001,19.45258321520466,True
0.3,0.2,-0.20999999999999996,1.15,0.8500000000000001,17.974210552609332,True
0.3,0.2,-0.20999999999999996,1.15,0.8750000000000001,17.04292985265763,True
0.3,0.2,-0.20999999999999996,1.15,0.9000000000000001,16.84759455708731,True
0.3,0.2,-0.20999999999999996,1.15,0.9250000000000002,17.35974779850585,True
0.3,0.2,-0.20999999999999996,1.15,0.9500000000000002,18.294308309311916,True
0.3,0.2,-0.20999999999999996,1.15,0.9750000000000002,19.4998474508264,True
0.3,0.2,-0.20999999999999996,1.16,0.775,22.866781616605863,True
0.3,0.2,-0.20999999999999996,1.16,0.8,20.606089181005444,True
0.3,0.2,-0.20999999999999996,1.16,0.8250000000000001,18.786964819596694,True
0.3,0.2,-0.20999999999999996,1.16,0.8500000000000001,17.4481968058498,True
0.3,0.2,-0.20999999999999996,1.16,0.8750000000000001,16.663514368335296,True
0.3,0.2,-0.20999999999999996,1.16,0.9000000000000001,16.61595267017682,True
0.3,0.2,-0.20999999999999996,1.16,0.9250000000000002,17.273426066287577,True
0.3,0.2,-0.20999999999999996,1.16,0.9500000000000002,18.349234941093606,True
0.3,0.2,-0.20999999999999996,1.16,0.9750000000000002,19.692247251910317,True
0.3,0.2,-0.20999999999999996,1.17,0.775,22.007493662707702,True
0.3,0.2,-0.20999999999999996,1.17,0.8,19.86188269045361,True
0.3,0.2,-0.20999999999999996,1.17,0.8250000000000001,18.17879709627784,True
0.3,0.2,-0.20999999999999996,1.17,0.8500000000000001,16.989392350137564,True
0.3,0.2,-0.20999999999999996,1.17,0.8750000000000001,16.359516957076675,True
0.3,0.2,-0.20999999999999996,1.17,0.9000000000000001,16.466550656116258,True
0.3,0.2,-0.20999999999999996,1.17,0.9250000000000002,17.27531421963443,True
0.3,0.2,-0.20999999999999996,1.17,0.9500000000000002,18.498390133873524,True
0.3,0.2,-0.20999999999999996,1.17,0.9750000000000002,19.98551215113698,True
0.3,0.2,-0.20999999999999996,1.18,0.775,21.18861724246534,True
0.3,0.2,-0.20999999999999996,1.18,0.8,19.17011255882174,True
0.3,0.2,-0.20999999999999996,1.18,0.8250000000000001,17.634607183170907,True
0.3,0.2,-0.20999999999999996,1.18,0.8500000000000001,16.604584484575785,True
0.3,0.2,-0.20999999999999996,1.18,0.8750000000000001,16.137856871288136,True
0.3,0.2,-0.20999999999999996,1.18,0.9000000000000001,16.40654225183183,True
0.3,0.2,-0.20999999999999996,1.18,0.9250000000000002,17.373216172928842,True
0.3,0.2,-0.20999999999999996,1.18,0.9500000000000002,18.750370583993544,True
0.3,0.2,-0.20999999999999996,1.18,0.9750000000000002,20.387413969769604,True
0.3,0.2,-0.20999999999999996,1.19,0.775,20.41593419291562,True
0.3,0.2,-0.20999999999999996,1.19,0.8,18.537471913571633,True
0.3,0.2,-0.20999999999999996,1.19,0.8250000000000001,17.161583431797546,True
0.3,0.2,-0.20999999999999996,1.19,0.8500000000000001,16.301204531282487,True
0.3,0.2,-0.20999999999999996,1.19,0.8750000000000001,16.006161707125898,True
0.3,0.2,-0.20999999999999996,1.19,0.9000000000000001,16.444022161057376,True
0.3,0.2,-0.20999999999999996,1.19,0.9250000000000002,17.57579709608953,True
0.3,0.2,-0.20999999999999996,1.19,0.9500000000000002,19.113108065678613,True
0.3,0.2,-0.20999999999999996,1.19,0.9750000000000002,20.902090416789274,True
0.3,0.2,-0.20999999999999996,1.2,0.775,19.696008510203775,True
0.3,0.2,-0.20999999999999996,1.2,0.8,17.971417048183895,True
0.3,0.2,-0.20999999999999996,1.2,0.8250000000000001,16.767660567945033,True
0.3,0.2,-0.20999999999999996,1.2,0.8500000000000001,16.087432933195913,True
0.3,0.2,-0.20999999999999996,1.2,0.8750000000000001,15.972936693744572,True
0.3,0.2,-0.20999999999999996,1.2,0.9000000000000001,16.587879415874063,True
0.3,0.2,-0.20999999999999996,1.2,0.9250000000000002,17.891285499108157,True
0.3,0.2,-0.20999999999999996,1.2,0.9500000000000002,19.59121500819673,True
0.3,0.2,-0.20999999999999996,1.2,0.9750000000000002,21.52732874662671,True
0.3,0.2,-0.20999999999999996,1.21,0.775,19.036304634661512,True
0.3,0.2,-0.20999999999999996,1.21,0.8,17.480284976283887,True
0.3,0.2,-0.20999999999999996,1.21,0.8250000000000001,16.461603139881873,True
0.3,0.2,-0.20999999999999996,1.21,0.8500000000000001,15.972301219256554,True
0.3,0.2,-0.20999999999999996,1.21,0.8750000000000001,16.047444963011767,True
0.3,0.2,-0.20999999999999996,1.21,0.9000000000000001,16.846743552637,True
0.3,0.2,-0.20999999999999996,1.21,0.9250000000000002,18.32492035700317,True
0.3,0.2,-0.20999999999999996,1.21,0.9500000000000002,20.183154120251366,True
0.3,0.2,-0.20999999999999996,1.21,0.9750000000000002,22.25402237319566,True
0.3,0.2,-0.19999999999999996,1.15,0.775,22.663316083310946,True
0.3,0.2,-0.19999999999999996,1.15,0.8,20.45967485343505,True
0.3,0.2,-0.19999999999999996,1.15,0.8250000000000001,18.705709837647067,True
0.3,0.2,-0.19999999999999996,1.15,0.8500000000000001,17.436639287816035,True
0.3,0.2,-0.19999999999999996,1.15,0.8750000000000001,16.723165263405544,True
0.3,0.2,-0.19999999999999996,1.15,0.9000000000000001,16.746558293479154,True
0.3,0.2,-0.19999999999999996,1.15,0.9250000000000002,17.474042909582558,True
0.3,0.2,-0.19999999999999996,1.15,0.9500000000000002,18.619445236284587,True
0.3,0.2,-0.19999999999999996,1.15,0.9750000000000002,20.03084233517253,True
0.3,0.2,-0.19999999999999996,1.16,0.775,21.825047782711533,True
0.3,0.2,-0.19999999999999996,1.16,0.8,19.742178703400107,True
0.3,0.2,-0.19999999999999996,1.16,0.8250000000000001,18.12960203350709,True
0.3,0.2,-0.19999999999999996,1.16,0.8500000000000001,17.014624994582164,True
0.3,0.2,-0.19999999999999996,1.16,0.8750000000000001,16.46015769472958,True
0.3,0.2,-0.19999999999999996,1.16,0.9000000000000001,16.64203445870093,True
0.3,0.2,-0.19999999999999996,1.16,0.9250000000000002,17.524684964848294,True
0.3,0.2,-0.19999999999999996,1.16,0.9500000000000002,18.82084053300421,True
0.3,0.2,-0.19999999999999996,1.16,0.9750000000000002,20.37973374332638,True
0.3,0.2,-0.19999999999999996,1.17,0.775,21.030270533465476,True
0.3,0.2,-0.19999999999999996,1.17,0.8,19.080610643022673,True
0.3,0.2,-0.19999999999999996,1.17,0.8250000000000001,17.621227708350983,True
0.3,0.2,-0.19999999999999996,1.17,0.8500000000000001,16.67058193578894,True
0.3,0.2,-0.19999999999999996,1.17,0.8750000000000001,16.283682663757197,True
0.3,0.2,-0.19999999999999996,1.17,0.9000000000000001,16.63139111975823,True
0.3,0.2,-0.19999999999999996,1.17,0.9250000000000002,17.675970911572257,True
0.3,0.2,-0.19999999999999996,1.17,0.9500000000000002,19.129324955419538,True
0.3,0.2,-0.19999999999999996,1.17,0.9750000000000002,20.838661000071404,True
0.3,0.2,-0.19999999999999996,1.18,0.775,20.285160061335755,True
0.3,0.2,-0.19999999999999996,1.18,0.8,18.482059321088652,True
0.3,0.2,-0.19999999999999996,1.18,0.8250000000000001,17.188194946734477,True
0.3,0.2,-0.19999999999999996,1.18,0.8500000000000001,16.41235954060279,True
0.3,0.2,-0.19999999999999996,1.18,0.8750000000000001,16.201800359892587,True
0.3,0.2,-0.19999999999999996,1.18,0.9000000000000001,16.722956259763897,True
0.3,0.2,-0.19999999999999996,1.18,0.9250000000000002,17.935968083648774,True
0.3,0.2,-0.19999999999999996,1.18,0.9500000000000002,19.550242700154524,True
0.3,0.2,-0.19999999999999996,1.18,0.9750000000000002,21.408115737224282,True
0.3,0.2,-0.19999999999999996,1.19,0.775,19.596741687601963,True
0.3,0.2,-0.19999999999999996,1.19,0.8,17.954448248795256,True
0.3,0.2,-0.19999999999999996,1.19,0.8250000000000001,16.8388828801855,True
0.3,0.2,-0.19999999999999996,1.19,0.8500000000000001,16.248568759443046,True
0.3,0.2,-0.19999999999999996,1.19,0.8750000000000001,16.223261169401404,True
0.3,0.2,-0.19999999999999996,1.19,0.9000000000000001,16.92515064521782,True
0.3,0.2,-0.19999999999999996,1.19,0.9250000000000002,18.310906246207132,True
0.3,0.2,-0.19999999999999996,1.19,0.9500000000000002,20.084654486235017,True
0.3,0.2,-0.19999999999999996,1.19,0.9750000000000002,22.082209555664424,True
0.3,0.2,-0.19999999999999996,1.2,0.775,18.97298488081637,True
0.3,0.2,-0.19999999999999996,1.2,0.8,17.50660029787821,True
0.3,0.2,-0.19999999999999996,1.2,0.8250000000000001,16.582498138953788,True
0.3,0.2,-0.19999999999999996,1.2,0.8500000000000001,16.188512682761676,True
0.3,0.2,-0.19999999999999996,1.2,0.8750000000000001,16.356986177229054,True
0.3,0.2,-0.19999999999999996,1.2,0.9000000000000001,17.244824433174582,True
0.3,0.2,-0.19999999999999996,1.2,0.9250000000000002,18.802601872950458,True
0.3,0.2,-0.19999999999999996,1.2,0.9500000000000002,20.727257110345782,True
0.3,0.2,-0.19999999999999996,1.2,0.9750000000000002,22.849570743822653,True
0.3,0.2,-0.19999999999999996,1.21,0.775,18.422915785007564,True
0.3,0.2,-0.19999999999999996,1.21,0.8,17.148298774661704,True
0.3,0.2,-0.19999999999999996,1.21,0.8250000000000001,16.429035484562252,True
0.3,0.2,-0.19999999999999996,1.21,0.8500000000000001,16.24177792591523,True
0.3,0.2,-0.19999999999999996,1.21,0.8750000000000001,16.61060555425373,True
0.3,0.2,-0.19999999999999996,1.21,0.9000000000000001,17.684748864827455,True
0.3,0.2,-0.19999999999999996,1.21,0.9250000000000002,19.406558061321405,True
0.3,0.2,-0.19999999999999996,1.21,0.9500000000000002,21.46700306679005,True
0.3,0.2,-0.19999999999999996,1.21,0.9750000000000002,23.695967319006257,True
0.3,0.2,-0.18999999999999995,1.15,0.775,21.662957916647102,True
0.3,0.2,-0.18999999999999995,1.15,0.8,19.644475035574846,True
0.3,0.2,-0.18999999999999995,1.15,0.8250000000000001,18.10360299162038,True
0.3,0.2,-0.18999999999999995,1.15,0.8500000000000001,17.063852883048334,True
0.3,0.2,-0.18999999999999995,1.15,0.8750000000000001,16.585304711417688,True
0.3,0.2,-0.18999999999999995,1.15,0.9000000000000001,16.84234116718153,True
0.3,0.2,-0.18999999999999995,1.15,0.9250000000000002,17.79890548702199,True
0.3,0.2,-0.18999999999999995,1.15,0.9500000000000002,19.167373469470988,True
0.3,0.2,-0.18999999999999995,1.15,0.9750000000000002,20.795713668658603,True
0.3,0.2,-0.18999999999999995,1.16,0.775,20.893586069275493,True
0.3,0.2,-0.18999999999999995,1.16,0.8,19.014440345931423,True
0.3,0.2,-0.18999999999999995,1.16,0.8250000000000001,17.632359473525064,True
0.3,0.2,-0.18999999999999995,1.16,0.8500000000000001,16.761829350535052,True
0.3,0.2,-0.18999999999999995,1.16,0.8750000000000001,16.45517411609052,True
0.3,0.2,-0.18999999999999995,1.16,0.9000000000000001,16.881952143757427,True
0.3,0.2,-0.18999999999999995,1.16,0.9250000000000002,18.003696204802072,True
0.3,0.2,-0.18999999999999995,1.16,0.9500000000000002,19.530889417454468,True
0.3,0.2,-0.18999999999999995,1.16,0.9750000000000002,21.30791969780808,True
0.3,0.2,-0.18999999999999995,1.17,0.775,20.177483407309886,True
0.3,0.2,-0.18999999999999995,1.17,0.8,18.451421264371152,True
0.3,0.2,-0.18999999999999995,1.17,0.8250000000000001,17.240697892867765,True
0.3,0.2,-0.18999999999999995,1.17,0.8500000000000001,16.550029019253255,True
0.3,0.2,-0.18999999999999995,1.17,0.8750000000000001,16.42408381653701,True
0.3,0.2,-0.18999999999999995,1.17,0.9000000000000001,17.027860201432638,True
0.3,0.2,-0.18999999999999995,1.17,0.9250000000000002,18.31983104628185,True
0.3,0.2,-0.18999999999999995,1.17,0.9500000000000002,20.00649481465272,True
0.3,0.2,-0.18999999999999995,1.17,0.9750000000000002,21.92669403143472,True
0.3,0.2,-0.18999999999999995,1.18,0.775,19.52213232430092,True
0.3,0.2,-0.18999999999999995,1.18,0.8,17.963780394348966,True
0.3,0.2,-0.18999999999999995,1.18,0.8250000000000001,16.937391259971623,True
0.3,0.2,-0.18999999999999995,1.18,0.8500000000000001,16.4373254188287,True
0.3,0.2,-0.18999999999999995,1.18,0.8750000000000001,16.5006582333148,True
